2.0,auto,linear,Test,0.31,0.28,0.25,0.3,0.25,0.24,0.33,0.29,0.19,0.25
2.0,auto,poly,Train,0.23,0.21,0.2,0.21,0.21,0.21,0.21,0.21,0.22,0.21
2.0,auto,poly,Test,0.18,0.16,0.2,0.21,0.18,0.17,0.19,0.21,0.16,0.16
2.0,auto,rbf,Train,0.32,0.33,0.33,0.33,0.33,0.34,0.33,0.33,0.33,0.34
2.0,auto,rbf,Test,0.26,0.26,0.27,0.25,0.25,0.21,0.26,0.25,0.23,0.23
2.0,auto,sigmoid,Train,0.27,0.27,0.27,0.27,0.28,0.27,0.27,0.27,0.28,0.28
2.0,auto,sigmoid,Test,0.23,0.23,0.25,0.22,0.2,0.16,0.27,0.23,0.21,0.18
4.0,scale,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,scale,linear,Test,0.31,0.28,0.25,0.3,0.25,0.24,0.33,0.29,0.19,0.25
4.0,scale,poly,Train,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
4.0,scale,poly,Test,0.3,0.29,0.23,0.28,0.27,0.29,0.29,0.29,0.22,0.27
4.0,scale,rbf,Train,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
4.0,scale,rbf,Test,0.39,0.35,0.3,0.28,0.34,0.31,0.35,0.34,0.22,0.32
4.0,scale,sigmoid,Train,0.14,0.12,0.14,0.11,0.13,0.15,0.16,0.15,0.12,0.13
4.0,scale,sigmoid,Test,0.19,0.15,0.17,0.14,0.14,0.19,0.14,0.17,0.13,0.14
4.0,auto,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,auto,linear,Test,0.31,0.28,0.25,0.3,0.25,0.24,0.33,0.29,0.19,0.25
4.0,auto,poly,Train,0.24,0.23,0.22,0.23,0.25,0.24,0.25,0.24,0.25,0.22
4.0,auto,poly,Test,0.2,0.21,0.19,0.22,0.22,0.18,0.2,0.22,0.16,0.19
4.0,auto,rbf,Train,0.4,0.38,0.39,0.39,0.4,0.39,0.39,0.4,0.39,0.4
4.0,auto,rbf,Test,0.3,0.26,0.35,0.23,0.25,0.21,0.32,0.29,0.25,0.26
4.0,auto,sigmoid,Train,0.32,0.33,0.32,0.32,0.33,0.33,0.32,0.32,0.32,0.33
4.0,auto,sigmoid,Test,0.27,0.26,0.3,0.25,0.27,0.19,0.31,0.27,0.23,0.21
8.0,scale,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,scale,linear,Test,0.31,0.28,0.25,0.3,0.25,0.24,0.33,0.29,0.19,0.25
8.0,scale,poly,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,scale,poly,Test,0.3,0.27,0.25,0.26,0.29,0.24,0.29,0.29,0.26,0.29
8.0,scale,rbf,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,scale,rbf,Test,0.38,0.34,0.3,0.27,0.33,0.31,0.36,0.36,0.23,0.3
8.0,scale,sigmoid,Train,0.13,0.12,0.15,0.13,0.18,0.15,0.13,0.14,0.15,0.17
8.0,scale,sigmoid,Test,0.14,0.14,0.17,0.16,0.18,0.16,0.14,0.21,0.14,0.19
8.0,auto,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,auto,linear,Test,0.31,0.28,0.25,0.3,0.25,0.24,0.33,0.29,0.19,0.25
8.0,auto,poly,Train,0.27,0.27,0.26,0.28,0.28,0.27,0.28,0.26,0.28,0.27
8.0,auto,poly,Test,0.19,0.23,0.2,0.22,0.21,0.18,0.21,0.24,0.14,0.22
8.0,auto,rbf,Train,0.47,0.46,0.46,0.48,0.47,0.46,0.46,0.47,0.46,0.47
8.0,auto,rbf,Test,0.31,0.29,0.33,0.25,0.26,0.22,0.33,0.28,0.29,0.27
8.0,auto,sigmoid,Train,0.36,0.36,0.36,0.37,0.37,0.36,0.36,0.36,0.36,0.37
8.0,auto,sigmoid,Test,0.29,0.29,0.3,0.25,0.26,0.22,0.29,0.29,0.25,0.21
