4.0,scale,poly,Train,0.55,0.57,0.56,0.57,0.57,0.57,0.57,0.57,0.56,0.56
4.0,scale,poly,Test,0.39,0.31,0.39,0.34,0.29,0.33,0.33,0.37,0.36,0.29
4.0,scale,rbf,Train,0.47,0.49,0.48,0.46,0.48,0.46,0.48,0.46,0.47,0.48
4.0,scale,rbf,Test,0.29,0.27,0.36,0.34,0.29,0.33,0.31,0.33,0.37,0.24
4.0,scale,sigmoid,Train,0.14,0.17,0.14,0.16,0.16,0.13,0.16,0.14,0.16,0.15
4.0,scale,sigmoid,Test,0.21,0.09,0.17,0.09,0.13,0.2,0.11,0.13,0.1,0.1
4.0,auto,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,auto,linear,Test,0.33,0.34,0.39,0.37,0.33,0.31,0.24,0.3,0.31,0.29
4.0,auto,poly,Train,0.69,0.69,0.69,0.7,0.7,0.7,0.71,0.69,0.71,0.71
4.0,auto,poly,Test,0.4,0.36,0.37,0.37,0.31,0.37,0.26,0.39,0.4,0.36
4.0,auto,rbf,Train,0.49,0.53,0.52,0.48,0.52,0.49,0.51,0.5,0.49,0.5
4.0,auto,rbf,Test,0.3,0.31,0.37,0.36,0.29,0.39,0.33,0.33,0.4,0.23
4.0,auto,sigmoid,Train,0.1,0.12,0.12,0.12,0.13,0.11,0.1,0.11,0.13,0.12
4.0,auto,sigmoid,Test,0.17,0.09,0.19,0.1,0.13,0.13,0.13,0.1,0.07,0.09
8.0,scale,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,scale,linear,Test,0.33,0.34,0.39,0.37,0.33,0.31,0.24,0.3,0.31,0.29
8.0,scale,poly,Train,0.66,0.67,0.67,0.68,0.68,0.66,0.69,0.67,0.67,0.67
8.0,scale,poly,Test,0.39,0.34,0.34,0.39,0.31,0.37,0.29,0.37,0.4,0.36
8.0,scale,rbf,Train,0.53,0.56,0.56,0.54,0.55,0.54,0.55,0.55,0.54,0.55
8.0,scale,rbf,Test,0.29,0.33,0.36,0.33,0.31,0.41,0.33,0.34,0.36,0.3
8.0,scale,sigmoid,Train,0.11,0.12,0.12,0.14,0.12,0.11,0.12,0.13,0.13,0.12
8.0,scale,sigmoid,Test,0.2,0.09,0.17,0.06,0.09,0.14,0.1,0.07,0.07,0.1
8.0,auto,linear,Train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,auto,linear,Test,0.33,0.34,0.39,0.37,0.33,0.31,0.24,0.3,0.31,0.29
8.0,auto,poly,Train,0.82,0.82,0.81,0.81,0.82,0.82,0.8,0.83,0.83,0.81
8.0,auto,poly,Test,0.44,0.41,0.46,0.37,0.37,0.4,0.24,0.36,0.36,0.33
8.0,auto,rbf,Train,0.58,0.6,0.62,0.6,0.61,0.58,0.61,0.61,0.62,0.6
8.0,auto,rbf,Test,0.33,0.36,0.34,0.3,0.29,0.39,0.33,0.34,0.36,0.36
8.0,auto,sigmoid,Train,0.1,0.11,0.11,0.11,0.11,0.11,0.14,0.11,0.11,0.13
8.0,auto,sigmoid,Test,0.2,0.1,0.09,0.09,0.09,0.09,0.13,0.11,0.07,0.09
